Title,Author,URL,Body
N/A,N/A,https://waterfordwhispersnews.com/2022/09/29/thing-that-cost-e4-last-week-now-half-the-size-double-the-price/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/09/20/revenue-shaking-down-smes-for-warehoused-tax-like-some-kind-of-mexican-drug-cartel/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/09/20/shops-coming-soon-to-massive-empty-shopping-centre-sure-are-taking-their-sweet-time/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/09/20/meet-the-irish-start-up-getting-into-business-with-hezbollah/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/09/14/increasing-wages-will-fuel-inflation-says-ceo-who-increased-bonus/,N/A
Aer Lingus Blame Outage On Lad Turning His Phone On Before Plane Reached Terminal,Gerry McBride,https://waterfordwhispersnews.com/2022/09/12/aer-lingus-blame-outage-on-lad-turning-his-phone-on-before-plane-reached-terminal/," THOUSANDS of stranded passengers who missed out on flights from Dublin Airport at the weekend have been told to aim their blame at Meath man Cathal Durkan, who ‘just couldn’t wait’ until his flight from Newcastle had reached the terminal before checking his WhatsApp messages.   Durkan, who had been on a combination work event/ piss-up in England the previous day went on to apologise for his part in the outage, while Aer Lingus and the DAA made sure that everyone knew that this one ‘wasn’t on them’. “We warn you people about this every god damned time,” shrugged Aer Lingus, who cancelled 52 flights at short notice on Saturday amid a ‘catastrophic operational failure’ which was later revealed to be Durkan sending ‘man with big dick’ memes to his pals. “The announcement is always ‘don’t turn on your phone until you reach the terminal’, but this dumbnuts went ahead and switched off his flight mode and boom, shutdown. So, if you missed out on a wedding or a funeral or a concert or whatever, don’t blame us. It’s bad enough you all were blaming us for the security mess earlier in the year when it was all you panicky animals arriving four hours early that caused the whole thing”. Meanwhile, passengers seeking a refund for the disruption have been advised to just let it go. What do they think is going to happen? They’re going to get compensated for their troubles in a swift and hassle-free manner? Cop on lads, this is Ireland."
N/A,N/A,https://waterfordwhispersnews.com/2022/09/09/nations-last-available-plumber-dies/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/09/08/wwn-tries-to-explain-the-siteserv-inquiry-findings-without-getting-sued-by-denis-obrien/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/09/06/just-imagine-my-heating-bill-is-a-celtic-tiger-era-bank-family-begs-taoiseach/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/09/06/would-be-a-shame-if-something-happened-all-these-jobs-zuckerberg-tells-ireland-after-instagram-fine/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/09/01/energy-company-morals-downgraded-to-banking/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/08/26/record-employment-levels-linked-to-everyone-needing-2nd-jobs-to-survive/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/08/19/it-breaks-our-hearts-to-pay-out-record-shareholder-dividends-says-oil-executives/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/08/18/lego-store-opening-delayed-after-builders-lose-piece/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/08/17/starbucks-unveil-potato-frappuccino-to-commemorate-famine/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/08/12/best-places-to-sell-drugs/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/08/08/wind-energy-causes-erectile-dysfunction-5-more-things-we-learned-from-our-meeting-with-gas-oil-chiefs/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/08/05/burning-cash-now-cheaper-than-using-oil-gas/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/08/04/and-then-we-said-reducing-gardens-by-20-will-solve-the-housing-crisis/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/08/02/free-contraception-comes-at-the-price-of-eternal-damnation/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/07/27/reels-reels-reels-manic-zuckerberg-repeatedly-screams-at-staff-during-7-hour-briefing/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/07/22/sweet-now-give-us-our-bailout-money-back-aib-told/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/07/21/carpenter-refuses-to-work-with-wood-anymore-and-more-of-this-weeks-aib-style-decisions/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/07/20/musk-a-lot-less-annoying-when-he-was-just-killing-monkeys-in-brain-chip-testing-project/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/07/20/aib-confirm-pensioners-attempting-to-use-branches-will-have-dogs-set-on-them/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/07/19/lad-in-work-always-acting-like-minor-request-is-the-biggest-pain-in-the-hole/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/07/18/uber-joins-facebook-hugo-boss-lockheed-martin-in-list-of-companies-local-man-expected-more-of/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/07/14/using-your-3-new-paid-sick-days-to-extend-a-holiday-abroad-a-guide/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/07/01/irish-universities-to-relocate-to-china-in-bid-to-maximise-investment/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/06/30/incredible-job-interview-tips/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/06/28/lad-under-impression-local-remote-working-hub-needs-an-office-joker/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/06/23/oh-no-a-fine-where-are-we-going-to-find-money-giggle-aib-bosses/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/06/22/irish-workers-make-transfer-bid-for-mick-lynch/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/06/14/council-unveil-new-local-digital-hub-for-remote-workers/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/06/14/crypto-crash-who-could-have-seen-this-coming/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/06/13/i-have-not-become-sentient-google-ai-chatbot-speaks-out/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/06/10/all-you-need-to-know-about-stagflation/,N/A
Twitter Accuses Musk Of Withholding Data About Offering Woman Horse In Exchange For ‘Erotic Massage’,Julius Hubris,https://waterfordwhispersnews.com/2022/06/08/twitter-accuses-musk-of-withholding-data-about-offering-woman-horse-in-exchange-for-erotic-massage/,"IN THE WAKE of Elon Musk attempting to back out of his deal to acquire Twitter citing a lack of satisfaction around the user data disclosed by the social media company, Twitter have raised their own concerns WWN Tech can reveal. “Nevermind Twitter bot numbers, eh, when were you going to tell us you’re a free speech champion who also gets employees to sign an NDA when you whip out your little boring tunnel and ask them for a happy ending?” one Twitter board member asked Musk, now that they’re on the subject of withholding important information. “It would have been very cool to have disclosed the fact he allegedly paid an employee $250,000 in exchange for silence after exposing his penis to her,” added a Twitter shareholder who was now offering to buy Musk a horse in exchange for just shutting up for two seconds.  A rare genius businessman, Musk’s most recent innovation has been to tank both Tesla and Twitter stock while cutting an embarrassing and desperate figure in tweets. “No, I’m glad we know all this now, it’s finally starting to make sense; of course only an idiot who innovated the ‘look my penis, touch penis, I buy you horse’ form of harassment could think buying this hellsite I’ve invested in was a good idea,” confirmed another Twitter shareholder. Sadly such is the recent dive in Tesla stock price, in the future Musk will only be able to offer employees a hamster in exchange for sex.  Elsewhere, a new survey revealed that 100% of people said if they were the richest person in the world they would simply not spend day-in, day-out making a complete tit of themselves on Twitter and heaping fresh humiliation on themselves."
N/A,N/A,https://waterfordwhispersnews.com/2022/06/08/ryanair-somehow-on-wrong-side-of-south-african-apartheid-in-2022/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/06/02/ways-davy-stockbrokers-could-improve-their-reputation/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/05/27/independent-study-shows-if-work-was-in-bed-local-man-would-sleep-on-floor/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/05/24/old-half-bags-of-cement-in-dads-garden-might-actually-be-worth-fortune/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/05/20/man-looking-to-open-new-bank-acc-spoilt-for-choice-between-the-bastards-frauds-thieves/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/05/20/monkeypox-offers-glimmer-of-hope-to-those-looking-to-work-from-home-for-another-while/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/05/04/history-made-as-free-lancer-paid-on-time-in-full/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/04/27/subtle-signs-the-remote-working-bill-favours-employers/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/04/26/tesla-announce-car-batteries-to-be-powered-by-twitter-users-rage/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/04/20/estate-agent-is-back-baby-hes-back/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/04/13/our-livelihoods-are-on-the-line-here-kinahan-dealers-fear-job-losses/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/04/07/hybrid-working-certainly-seems-a-lot-like-full-time-in-office/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/04/06/changes-elon-musk-will-be-making-to-twitter/,N/A
How Elon Musk Went From Childhood Poverty To Being One Of The Richest Men In The World,Gerry McBride,https://waterfordwhispersnews.com/2022/04/05/how-elon-musk-went-from-childhood-poverty-to-being-one-of-the-richest-men-in-the-world/,"BILLIONAIRE Elon Musk’s acquisition of a 9.2% share in Twitter is just the latest development in fairytale story of the South African’s journey from being the impoverished son of a poor emerald miner, to being the richest men in the world. “Elon’s father Errol once said that the family had so much money, they couldn’t even close their safe,” said one Musk historian, painting a bleak picture of a white South African family who weren’t even able to afford a bigger safe. “Although Elon is known today as a man with more money than he could possibly know what to do with, in the 80s his wealth didn’t even put him anywhere near the top of the Forbes list. Can you imagine what that must have been like for someone like Musk, who really, really wanted to have more money than some entire nations? Hell”. Musk’s riches-to-even-more-riches journey calls to mind the rise of other billionaires such as Donald Trump, who had to make do with a paltry $1m loan from his father when starting his first business. “Of course, you could become a billionaire too under such circumstances, but you’d probably just squander it on fast food and alcohol,” added our source. “People like Elon, Bezos, Trump, Kim Kardashian, Epstein. Why shouldn’t they have billions of dollars, don’t they deserve it? Haven’t they suffered on the fringes of the Forbes Top 10 for long enough? “. Meanwhile, Musk will use his new clout at Twitter to implement a new system where everyone who joins the platform automatically follows him, much like that dork on MySpace used to do."
N/A,N/A,https://waterfordwhispersnews.com/2022/04/04/woman-carefully-separating-plastics-has-no-idea-itll-all-just-be-burned-in-china-in-the-end/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/04/04/local-man-going-to-leave-it-til-last-minute-to-switch-from-ulster-bank/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/04/02/cost-of-energy-rising-sharply-due-to-ukraine-covid-brexit-suez-canal-climate-change-underwhelming-game-of-thrones-finale-everything-really/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/03/31/company-that-fueled-violence-in-myanmar-worried-about-tiktok/,N/A
Skims Sweatshop Worker Inspired By Kim Kardashian’s ‘Get Off Your Ass & Work’ Advice,Julius Hubris,https://waterfordwhispersnews.com/2022/03/10/skims-sweatshop-worker-inspired-by-kim-kardashians-get-off-your-ass-work-advice/,"ONE worker bringing shapewear solutions SKIMS to consumers via a production line with a stellar track record in employee rights has formally thanked Kim Kardashian for her words of encouragement in a recent Variety interview in which she advised women in business ‘to get up off your fucking ass and work. It seems like nobody wants to work anymore’. “Technically we’re not allowed sit during our shift or we’ll be fired but I still thank Kim for her inspiring words,” shared one Chinese based worker, of indeterminate age. “It was just the kick up the ass I needed, yes my hands are sore, I’m not earning enough to even live but Kim is just so inspiring. It’s like hashtag girl boss, hashtag believe, hashtag bow down bitches, maybe I can ask for more than my usual hours of 84 for this week,” added the worker during the sort of 45 second break that could get her fired. “To see what can be achieve by someone who knows what it’s like to lie on her back to go on to become inspirational business owner and still remain completely in touch with reality, I’m going to stitch twice as hard as I’m forced to. This is just the boost I needed post International Women’s Day,” concluded the worker. Other nuggets of wisdom Kardashian shared during her Variety interview included: “Be born into rich family”. “When you’re sued for violating labour laws and you allegedly failed to pay overtime, cover expenses and provide legally mandated breaks, just let your team of laywers handle it”. “Have you tried not being poor, idiot”. “Agree to have your image and name licenced by large consumer businesses who then produce endless products so you can pretend like it was all your own genius at work”. “Talk about the importance of women in business while presiding over toxic working conditions which exploit people and offer unpaid internships only”. “Stealing ideas from other people is free”."
N/A,N/A,https://waterfordwhispersnews.com/2022/03/09/omni-consumer-products-cuts-business-ties-with-russia/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/03/08/diesel-suckers-concerned-by-impact-of-rising-fuel-costs/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/03/04/that-annoying-paperclip-thing-was-jeffery-epsteins-idea-we-go-inside-bill-gates-relationship-with-billionaire-pedo/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/02/25/call-centre-finally-cracks-how-to-deal-with-high-volume-of-unexpected-calls/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/02/23/government-would-wheel-your-granny-off-a-cliff-if-big-tech-company-asked-finds-report/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/02/16/i-wont-take-money-from-drink-or-gambling-brands-says-pal-of-kinahan-cartel-boss/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/02/04/zuckerberg-retreats-to-metaverse-amid-230bn-stock-plunge/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/02/03/hse-ceo-paul-reid-crushed-to-death-by-pay-packet/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/02/02/why-work-from-home-when-you-can-live-at-work-new-google-campus-details-revealed/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/01/28/all-the-ways-employers-are-trying-to-force-you-back-into-the-office/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/01/27/office-workers-eased-back-in-with-news-of-parking-prices-increase-in-dublin/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/01/24/lynx-prozac-team-up-to-release-new-antidepressant-deodorant/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/01/24/man-will-miss-annoyingly-chatty-checkout-worker-when-shes-replaced-by-self-service-till/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/01/14/brennans-release-new-extra-long-slice-pan/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/01/07/7-year-court-case-finds-ashers-bakery-in-belfast-not-the-best-place-to-get-a-gay-cake/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/01/04/communion-wafer-originally-broken-by-jesus-sells-for-200mn-at-auction/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2022/01/04/elizabeth-holmes-asks-to-see-out-prison-sentence-in-metaverse/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/12/17/businesses-paying-dividends-while-on-covid-subsidies-very-different-to-lazy-workers-claiming-the-pup-insist-businesses/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/12/14/e100-electricity-subsidy-all-energy-company-needs-to-justify-another-price-increase/,N/A
Burrito Place Implements Mandatory Tattoo Policy For Staff,Gerry McBride,https://waterfordwhispersnews.com/2021/12/13/burrito-place-implements-mandatory-tattoo-policy-for-staff/,"APPLICANTS for customer-facing roles at a new Waterford burrito bar will require a minimum of one arm completely covered in tattoos, although people with a face-full of piercings will also be favourably considered. “We can’t be the only burrito place in town where the staff all have their natural hair colour” explained Luke Ingleson, owner of Los Deise Banditos as he trawled through CVs. “People just expect it at this stage. If they come in to get a burrito and the guy or lady serving them doesn’t have guaged-out ears, they’ll just walk out the door. It’s like a mark of quality at this stage”. The dawn of the heavily-tattooed food service worker has been greatly welcomed by many in Waterford, who now have the perfect fuck-off line to anyone who slagged them off for their body art. “My dad used to look at my tattoos and say ‘where are you going to get a job with all those’. Of course, this was before the burrito bar explosion in Ireland. Now, I’ve my pick of employers” said one young man waiting for an interview, with his sleeves rolled up to show off his tattoos of a giant-sized Olive Oyl from Popeye fist-fighting Godzilla. Anyone with less than the required amount of inked skin is still welcome to apply for roles in Los Deise Banditos, but will be resigned to jobs in the kitchen in the back or in the office, where their bland appearances will not be forced upon the customer."
N/A,N/A,https://waterfordwhispersnews.com/2021/12/10/12-pubs-of-christmas-crowd-struggling-to-find-12-pubs-still-in-business/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/12/01/no-pay-increase-same-mistreatment-all-the-steps-some-businesses-are-taking-to-fill-vacancies/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/25/local-man-cant-thank-covid-enough-for-cancelling-office-christmas-party/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/20/boss-incensed-by-employee-who-keeps-leaving-work-on-time-as-outlined-in-their-contract/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/18/pros-cons-of-data-centres-in-ireland/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/15/very-clear-mans-linkedin-post-about-exciting-new-chapter-means-he-was-fired-from-job/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/11/so-brave-this-billionaire-might-be-about-to-pay-tax/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/09/reason-your-children-are-saddled-with-debt-passes-away-aged-73/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/09/quinn-family-already-asking-google-to-forget-lunney-kidnapping-trial-verdict/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/05/climate-to-identify-as-bank-in-hopes-people-will-save-it/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/05/woman-backs-out-of-e350-online-shopping-spree-after-being-hit-with-e8-delivery-charge/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/04/billionaires-vow-to-rid-world-hunger-by-launching-starving-people-into-space/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/03/fuel-bills-fucked-tv-bills-fucked-refuse-bills-fucked-rents-fucked-everything-fucking-fucked/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/03/retail-worker-makes-overly-dramatic-show-of-not-looking-at-you-entering-your-pin/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/02/youtube-opens-first-ever-video-library-for-people-looking-to-do-their-own-research/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/11/02/sure-i-could-help-millions-of-people-but-whats-in-it-for-me/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/29/millions-report-being-deradicalised-overnight-after-facebook-name-change/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/29/brickie-not-going-to-risk-vaccine-over-slagging-fears/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/29/remote-worker-still-parading-about-town-with-lanyard/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/29/sure-god-love-him/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/26/nothing-of-significance-revealed-in-facebook-papers-leak-sponsored/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/22/cum-ex-tax-fraud-scandal-we-see-how-many-disgusting-innuendos-we-can-fit-in-one-article/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/22/releasing-rats-into-a-workplace-other-ways-to-settle-work-vendettas/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/21/work-night-drinking-pros-cons/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/21/devastated-workers-pour-champagne-as-full-return-to-offices-not-possible-until-spring/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/20/facebook-is-planning-to-change-its-name-here-are-the-contenders/,N/A
Shatner Sent To Work In Amazon Factory Until He Pays Back Cost Of Space Flight,Julius Hubris,https://waterfordwhispersnews.com/2021/10/14/shatner-sent-to-work-in-amazon-factory-until-he-pays-back-cost-of-space-flight/,"AFTER the overwhelming and euphoric adrenaline rush slowly receded from his body, Captain Kirk aka William Shatner aka The Oldest Man In Space was brought crashing back down to earth by the small print in the contract he signed with Blue Origin billionaire Jeff Bezos. “What are you, 90 years old? You going for a piss break won’t be a problem your colostomy bag probably has its own colostomy bag, right? Haha,” said Bezos as he showed an ashen faced Shatner around the Amazon factory he will be working in until the full cost of his space flight is paid off. After given Shatner a tour of all places workers collapsed and died of exhaustion, Bezos lightened the mood by revealing he had accumulated an extra 100 million to his fortune since they walked into the facility 10 seconds ago. “Always read the small print William. Fair is fair, everyone has got to pay their way. Well, not me when it comes to taxes but you get the idea. You thought the trip was free? C’mon, I’m not made of money?” said Bezos as his solid gold body shone under the factory lights. Wearing a back brace to help with lifting heavy packages over the course of a 12-hour shift with no let up, it is believed that based on entry level pay for an Amazon factory worker, Shatner will be free of his debts sometime after the 4th Cyborg Wars in the early 44th century. “Oh and you see that guy over there,” said Bezos pointing to an intimidating security guard, “I call him Will Break Your Legs If You Even Think About Unionising, bet you’ll never guess how he got that name?” Bezos asked Shatner, who was beginning to regret his trip in the billionaire’s dick rocket."
N/A,N/A,https://waterfordwhispersnews.com/2021/10/14/jeff-bezos-still-a-wanker-agrees-world/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/08/full-state-funeral-to-be-given-to-irelands-12-5-corporation-tax-rate/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/06/irish-power-stations-advised-to-take-batteries-out-roll-around-in-hand-to-get-another-few-weeks-out-of-them/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/06/zuckerberg-we-dont-put-money-before-safety-post-removed-by-facebook-fact-checkers/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/10/05/panic-as-facebook-is-successfully-brought-back-online/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/09/29/porn-underage-drink-loose-cigarettes-flick-knives-hepatitis-c-waterford-bids-a-poignant-farewell-to-beloved-local-shop/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/09/28/dont-worry-data-centres-have-huge-back-up-generators-ryan-eases-blackout-fears/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/09/27/everything-is-all-under-control-insists-burning-johnson/,N/A
Stay Warm This Winter By Burning Leaflets From Politicians Promising They’ll Sort Everything,Gerry McBride,https://waterfordwhispersnews.com/2021/09/24/stay-warm-this-winter-by-burning-leaflets-from-politicians-promising-theyll-sort-everything-2/,"SAVVY householders may be able to escape savage energy price hikes if they had the foresight to keep the easily combustible pamphlets distributed by their local TDs over the last few years, WWN can confirm. “In most locales around the country, government TDs have issued leaflets year-round promising that their constituents are ‘doing fine and will continue to do fine’, so if you have a big stack of those in your house you could have a really nice fire and it won’t cost you anything” said one cost-cutting guru we spoke to. “Other than that, spending thousands to insulate your home to an A+ rating, switching your boiler, washing machine, dishwasher, fridge, personal massage devices and slow cookers to more energy efficient models and changing all your bulbs to energy saving ones could save you as much as 67c over the course of the next two winters”. Meanwhile the government has assured the public that it will introduce a number of measures in the budget to ensure that people will be able to pay their energy bills with taxpayer money. “There are struggling energy companies out there that have graciously kept their price hikes down to only 20%, so we’re going to make sure they don’t lose a cent more” said our source. “You pay us, we pay you, you pay them. If only we could put a dynamo on the flow of taxpayer money to private corporations, we’d be able to power the nation for years”. The government was quick to add that data centres are not the cause of any upcoming energy shortages that the nation may or may not experience in the coming winter, honest."
N/A,N/A,https://waterfordwhispersnews.com/2021/09/23/poll-what-alternative-names-should-we-give-to-innocent-vulture-funds/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/09/21/how-i-spend-my-money-a-housing-developer-surviving-on-state-handouts-of-just-e195000-per-home/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/09/20/employees-delighted-to-add-20-hours-of-commuting-back-to-working-week/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/09/14/hotel-with-contract-for-homeless-direct-provision-students-mandatory-quarantine-still-has-balls-to-complain/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/09/13/devastated-michael-oleary-fears-demand-for-air-travel-will-increase-revenues-for-ryanair/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/09/10/review-facebooks-ray-ban-stories/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/09/08/jenner-corp-confirm-franchise-expansion-plans/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/09/07/factory-that-makes-help-wanted-signs-also-stuck-for-staff/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/09/01/conservation-experts-urge-cull-of-invasive-wetherspoon-pub-species/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/08/30/gardai-to-kidnap-proof-themselves-as-they-investigate-quinn-gambling-company/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/08/13/daniel-kinahan-spends-day-double-checking-theres-no-extradition-treaty-between-uae-ireland/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/08/06/company-celebrates-18th-month-of-blaming-covid-for-shite-customer-service/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/08/04/restaurant-association-backs-plans-for-double-decker-tables-to-make-up-for-lost-business/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/07/29/lad-who-complained-about-closed-pubs-now-giving-pubs-bad-reviews-over-covid-certs/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/07/26/dept-of-health-throw-in-5-last-minute-indoor-dining-rules-to-keep-restaurants-guessing/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/07/23/davy-stockbrokers-punished-for-bond-scandal-with-massive-pay-day/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/07/22/boss-cant-believe-retail-worker-looking-for-day-off-to-attend-own-funeral/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/07/16/donohoe-moves-irelands-12-5-tax-rate-into-cayman-island-safe-house/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/07/13/parents-actually-fine-with-kids-being-banned-from-indoor-dining/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/07/12/government-reanimate-zombie-corpse-of-jobsbridge-rename-it-work-placement-experience-programme/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/07/06/50-drop-in-insurance-payouts-will-lead-to-lower-premiums-naive-foolish-driver-thinks/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/07/02/gap-is-closing-heres-5-more-places-for-white-people-to-buy-clothes/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/06/28/brands-enter-awkward-take-down-pride-flags-phase-of-year/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/06/23/boss-would-rather-watch-his-parents-riding-than-give-employees-4-day-working-week/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/06/15/theyd-rather-be-on-the-pup-than-work-kinahan-cartel-struggling-to-find-staff/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/06/11/brewdog-fans-assured-theres-plenty-more-wankery-beers-on-market/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/06/08/local-business-struggling-to-attract-staff-with-shit-wages-hours-conditions/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/05/28/fisherman-travelling-up-river-lee-to-deliver-letter-to-taoiseach-could-have-just-used-an-post/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/05/27/james-bond-sequels-to-focus-on-evil-amazon-factory-workers-trying-to-form-union/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/05/19/guards-sorry-they-couldnt-answer-999-call-were-busy-trying-to-break-up-debenhams-picket/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/05/18/desk-plants-are-now-overgrown-strangling-the-once-bustling-it-department-we-visit-irelands-unused-offices/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/05/17/the-extra-fees-ryanair-are-set-to-introduce-after-e815mn-loss/,N/A
N/A,N/A,https://waterfordwhispersnews.com/2021/05/17/bill-gates-enjoying-that-bachelor-life-after-moving-into-sweet-one-bedroom-private-volcano/,N/A
