Title,Author,URL,Body
"‘But The Scary Balloon Popped, So They Went Back To Worrying About The Recession Monster,’ Says Joe Biden, Reading Illustrated Children’s State Of The Union",N/A,https://www.theonion.com/but-the-scary-balloon-popped-so-they-went-back-to-wor-1850078892,"WASHINGTON—Holding the book up so everyone in the House chamber could see the pictures, President Joe Biden read about how “the scary balloon popped” and everyone “went back to worrying about the Recession Monster” as he shared an illustrated children’s edition of his State of the Union Tuesday. “See how the whole nation jumped for joy when the scary balloon popped?” said Biden, clearing his throat as he prepared to voice the lumbering, grumpy Recession Monster for the members of Congress who sat cross-legged on a carpet in front of him and listened with rapt attention. “‘Stop all that cheering! I have come to ruin your fun time and severely disrupt your economic growth, the Recession Monster growled. Then he used his magic inflation powers to fling the average price of a dozen eggs high into the sky.’ Oh, no, Speaker McCarthy—don’t cry! Remember, it’s only a picture book. Okay, everyone, when I turn the page, I want you all to boo as loud as you can to scare the Recession Monster away! Booooooooooooo!” At press time, the Capitol janitor was seen pouring sawdust over the section of carpet on the House floor where Sen. Joe Manchin had vomited."
"‘Eh…You Get The Picture,’ Says Biden, Ending State Of The Union 45 Seconds Into Speech",N/A,https://www.theonion.com/eh-you-get-the-picture-says-biden-ending-state-of-t-1850078711,"WASHINGTON—President Joe Biden ended Tuesday night’s State of the Union address 45 seconds after he began it, limiting the annual speech to a few muttered phrases before he told the joint session of Congress and millions watching at home that he was sure everyone got the general idea. “Yeah, so, I just want to quickly mention the usual stuff about job creation, the state of union being strong, and all that,” said Biden, who after a brief nod of acknowledgment made no eye contact with his audience or the television cameras, instead scrolling listlessly through his phone as he delivered his message to the American people. “You get the picture, more or less, so I’m not going to keep anybody any later than necessary just so I can go on and on about putting aside our differences, finding common ground, and working together. God knows I’ve sat through enough of these in my life, and I assume you have as well. Good night.” The speech was immediately followed by a 30-second GOP rebuttal during which Arkansas Gov. and former Trump press secretary Sarah Huckabee Sanders appeared to nod off mid-falsehood."
Books Ron DeSantis Has Banned In Florida,N/A,https://www.theonion.com/books-ron-desantis-has-banned-in-florida-1850050353,"In response to new rules issued by the administration of Gov. Ron DeSantis, teachers are being ordered to remove all books from libraries and classrooms until they can be approved by a state-trained “certified media specialist.” The following books are currently banned from schools in Florida. DeSantis has repeatedly criticized Dr. Seuss’ famous character the Grinch for not being overtly Jewish enough. According to DeSantis, this book promotes harmful socialist ideology by creating in children the expectation that everyone will, in fact, get dim sum. Wrongly encourages Black people to travel by car. DeSantis famously rejects Albert Camus’ existentialist embrace of the absurd and instead favors a more Sartrean realism, as explored in the governor favorite philosophical work, Being And Nothingness. Holden should’ve been meaner to the prostitute. DeSantis deemed the book’s depiction of Humbert Humbert to be disrespectful to the state’s many pedophiles. No characters named Ron. A gateway book that leads some Floridians to a lifetime love of reading. The removal of pornography from classrooms includes the obscene story of James and his presumably fat ass. Too scary. He feels threatened by Kristy’s work ethic. Children could be tempted by circles and their devious curves. Briefly mentions Robert Todd Lincoln had a buddy who was Black. He thought this one dragged in the middle. DeSantis banned this, in addition to several other pregnancy books, out of concern that learning about the process of childbirth would lead women to seek abortions. Shoves news literacy down children’s throats. The State of Florida bans all books that depict or even acknowledge the existence of Seattle. Incorrectly introduces the idea that children may be able to hide from a fascist state. Biggest Revelations From Ron Desantis’ New Book ‘The Courage To Be Free’ Republicans Explain Why Ron DeSantis Should Run For President Martha’s Vineyard Residents React To DeSantis Flying Migrants Onto Island Back To Homepage"
Biden Casually Tells National Prayer Breakfast He’s Been To Heaven Several Times,N/A,https://www.theonion.com/biden-casually-tells-national-prayer-breakfast-he-s-bee-1850066122,"WASHINGTON—As he transitioned from an anecdote about how his personal faith had allowed him to overcome many hardships in life, President Joe Biden casually mentioned during the National Prayer Breakfast Thursday that he had been to heaven several times. “You know, all this talk of prayer reminds me of the promised land, a place where I’ve been something of a regular over the years,” said Biden, who went on to describe many instances in which he had died and found himself in an eternal afterlife where he rubbed elbows with the likes of John McCain, Ted Kennedy, Joan of Arc, and Ray Liotta. “It’s a really cool place, paradise. I was actually there this morning. If you think this catering is good, wait until you’ve tried the never-ending ambrosia in the Kingdom of God. Always seems a shame when I’m jolted back to life and have to return to earth.” After a few closing remarks about how God was currently beckoning him to walk toward the light, the president ended his speech by closing his eyes and collapsing to the floor."
Kamala Harris Reminds Self Not To High-Five Cops During Memphis Trip,N/A,https://www.theonion.com/kamala-harris-reminds-self-not-to-high-five-cops-during-1850066318,N/A
Kamala Harris Asks Communications Assistant If She Can Take Them Out For Coffee And Pick Their Brain Sometime,N/A,https://www.theonion.com/kamala-harris-asks-communications-assistant-if-she-can-1850013191,"WASHINGTON—In an effort to expand her professional network, Vice President Kamala Harris reportedly asked a White House communications assistant Tuesday if she could take them out for coffee and pick their brain sometime. “I’ve always been super interested in communications, so I’d love to hear your perspective on it—for example, I was wondering what is communications, exactly?” said Harris, who noted that she was curious about what the assistant’s day-to-day experience was like and was interested in any other tips they might have for her career. “Is it like social media, or is it more of a cross-hybrid of different communications stuff? I’m sure you’ve had a very cool experience. There aren’t any openings, are there? There’s a Starbucks right around the corner, and I’m buying! Thanks in advance. I understand if you can’t make it, of course. I know you’re busy.” At press time, sources confirmed Harris was awestruck upon learning the assistant had gotten to meet President Joe Biden. "
Biden Secures Nation Extra Trash Can,N/A,https://www.theonion.com/biden-secures-nation-extra-trash-can-1850013544,"WASHINGTON—Touting his administration’s commitment to improving the nation’s rapidly deteriorating infrastructure, President Joe Biden announced Monday that he had officially secured the United States of America an extra trash can. “After extensive negotiations with congressional leaders, I’m pleased to report we have hammered out a bipartisan plan to stop by an Ace Hardware over on 14th Street and pick up one additional container for the nation’s curbside waste pickup,” said the commander in chief, who christened the 55-gallon gray plastic bin by digging around in his pocket, fishing out a chewing gum wrapper that had reportedly been in his pocket all afternoon, and tossing it into the open bin. “Today we celebrate this historic milestone by hauling this garbage can out to a curb in Kansas, where it will be available for Americans from all walks of life to dispose of any trash they have that doesn’t fit into the nation’s existing  receptacles. We have been assured it satisfies the requirements of the Wichita Department of Sanitation for a weekly pickup slot along the Tuesday route, and we are proud to be taking this bold step toward beautifying our country for future generations.” At press time, sources confirmed the trash can been rejected and removed from service by a local homeowners association for being the wrong shade of gray."
Drop Box Outside National Archives Allows Ex-Presidents To Anonymously Return Classified Documents,N/A,https://www.theonion.com/drop-box-outside-national-archives-allows-ex-presidents-1850041510,"WASHINGTON—In an effort to encourage those who were in possession of sensitive items to bring them back as soon as possible, White House officials announced Friday that a new drop box outside the National Archives would allow former presidents to anonymously return classified documents. “Any past commander-in-chief who may have mistakenly taken home any files with classified markings may use this drop box to return them without judgment or repercussions,” said Debra Steidel Wall, acting archivist of the United States, who added that the box would be available 24/7 for any former leader of the country to stop by with records containing national security secrets and discreetly slide them through the slot. “We will check the box every day at noon to see if any former president or vice president has dropped off any U.S. intelligence memos, national defense plans, or information on top secret missions that they shouldn’t have taken with them after their term ended. The anonymous drop box will provide a way for top executive branch officials to return these items without facing any shame for having taken documents that could have caused exceptionally grave damage to our country.”  At press time, classified materials were reportedly being piled on top of the drop box, the inside of which had been crammed to capacity.  "
Dog That Only Barks At Black People Named New RNC Chair,N/A,https://www.theonion.com/dog-that-only-barks-at-black-people-named-new-rnc-chair-1850040735,N/A
Dianne Feinstein Receives Primary Challenge From Buzzard Currently Circling Her,N/A,https://www.theonion.com/dianne-feinstein-receives-primary-challenge-from-buzzar-1850036564,N/A
"Trump, Biden, Pence, Probably Fucking Dan Quayle At This Point, And Classified Documents: What You Need To Know",N/A,https://www.theonion.com/trump-biden-pence-probably-fucking-dan-quayle-at-thi-1850034534,"The recent discoveries of classified documents at the homes of President Joe Biden and former Vice President Mike Pence, coming on the heels of the FBI’s seizure of classified documents from former President Donald Trump’s residence in August 2022, have raised numerous ethical and political questions. The Onion tells you what you need to know about the presence of classified documents in officials’ homes. Q: How do former officials end up with classified documents? A: There are actually trace amounts of classified documents everywhere, from the air we breathe to the water we drink. It’s all part of nature’s classified document cycle.  Q: Why can’t presidents take classified documents home with them? A: The U.S. government encourages a healthy work-life balance. Q: Which politicians made harmless mistakes, and which ones actively endangered the safety of the country? A: The politicians you like made harmless mistakes, and the ones you don’t like actively endangered the safety of the country. Q: How can we prevent this from happening in the future? A: Unfortunately, there is no way to stop electing doddering old men to the nation’s highest offices. Q: Why was Pence holding on to classified material? A: An earnest attempt to keep male documents from sharing folders with female documents they’re not stapled to.  Q: What should I do if I discover classified documents in my home? A: Make yourself as big as possible and back away slowly. Remember, they’re more afraid of you than you are of them.  Q: Is there anything left in the National Archives? A: Just a few tank diagrams and Nancy Reagan’s beef casserole recipe. Q: What would happen if classified information is leaked? A: Journalists might actually have to report on the government’s efforts to undermine democratic decision-making, which would be really annoying for them. Q: Couldn’t this just be the FBI’s way of sneaking a peek into the homes of important people?  A: It seems unlikely, but then again, who wouldn’t want to see what kind of fucked-up shit is in Mike Pence’s house? Q: What will be the ultimate outcome of these investigations? A: Will likely further delay the opening of the Barack Obama Presidential Classified Documents Library."
Biden Impregnates Popular Musician In Effort To Boost Approval Numbers,N/A,https://www.theonion.com/biden-impregnates-popular-musician-in-effort-to-boost-a-1850019465,"WASHINGTON—In an effort to appeal to a broader audience of both Millennial and Gen Z voters, President Joe Biden reportedly impregnated a popular musician Thursday in order to boost his approval ratings. “Today, the 46th president of the United States Joe Biden is delighted to announce that he conceived a child with singer-songwriter Dua Lipa,” said White House press secretary Karine Jean-Pierre, who added that the 27-year-old’s diverse fan base, as well as her hit singles “Electricity,” “Levitating,” and “One Kiss” made her the perfect candidate to sire a child with the 80-year-old. “I want to assure you that Joe Biden did not take this decision lightly and considered several other highly qualified candidates, including Lana Del Rey, Olivia Rodrigo, and Megan Thee Stallion. But in the end, Dua Lipa and the president could not be more excited about their son, Jaxton Lipa Biden. Plus, his approval rating has already jumped up five points to a whopping 45%.” At press time, Biden was under fire for nepotism after news broke that he had briefly considered impregnating his granddaughter."
Biden Claps In Amazement After FBI Agent Pulls Classified Document From Behind His Ear,N/A,https://www.theonion.com/biden-claps-in-amazement-after-fbi-agent-pulls-classifi-1850025263,"WASHINGTON—Cheering  for the incredible sleight-of-hand on display, President Joe Biden reportedly clapped in amazement Tuesday after an FBI agent pulled a  document marked “top secret” from behind his ear. “Whoa-ho-ho! How the  heck did you do that, man?” said the commander-in-chief, who appeared to beam with  delight as the agent pretended to sneeze a federal warrant  out of his left nostril, allowing him to search Biden for multiple  violations of the Presidential Records Act. “I’m serious! I’ve got no  idea how you made it look so real! Christ, I wasn’t expecting anything  like that in a million years. C’mon, let me see it again!” At press  time, sources confirmed the federal officer had responded to the president’s  calls for an encore by pulling a pair of handcuffs  from his sleeve."
Golden State Warriors Present Kamala Harris With Blank Jersey,N/A,https://www.theonion.com/golden-state-warriors-present-kamala-harris-with-blank-1850002497,"WASHINGTON—Honoring the vice president during their visit to the White House, the NBA champion Golden State Warriors presented Kamala Harris Tuesday with a blank jersey, according to sources in attendance at the ceremony. “Oh yeah, I almost forgot—I’m supposed to give this to Camilla?” said Warriors rookie shooting guard Ryan Rollins, pulling out a numberless, wadded-up jersey that an aide took and gave to Harris as star players Stephen Curry and Draymond Green chatted with President Biden. “Yeah, that’s for you, I guess. It’s been worn a few times, but you’re welcome to it. Maybe if you have a favorite player, you can write his number on there. It’s up to you, really. We don’t have a signed game ball for you, but we would like to present you with this Dick’s Sporting Goods gift card, which you can use at any location to purchase a regular basketball.” At press time, reports confirmed Harris had worn the wrinkled jersey around the West Wing for the rest of the day but no one commented on it or appeared even to notice."
2024 Election To Be Decided By Whoever Can Keep Hand On White House The Longest,N/A,https://www.theonion.com/2024-election-to-be-decided-by-whoever-can-keep-hand-on-1849899742,"WASHINGTON—In an effort to award the country’s highest office to the nominee who wants it the most, officials announced Tuesday that the 2024 presidential election would be decided by whoever could keep their hand on the White House the longest. “Beginning today, all candidates hoping to become president of the United States will place their hand on the White House in a endurance contest for the ages,” said Federal Election Commission chair Dara Lindenbaum, explaining that the last presidential hopeful to take their hand off the executive residence would be immediately declared commander in chief. “We will go as long as it takes, so please come prepared if you want to be POTUS. While restrooms will not be provided, contestants may use the South Portico. And thank you to our sponsors at 103.5 KISS FM for helping to make this presidential election happen.” At press time, Trump was reportedly eliminated while trying to swat away a bee."
Kamala Harris Assures Public No One Has Given Her Single Classified Document,N/A,https://www.theonion.com/kamala-harris-assures-public-no-one-has-given-her-singl-1849986487,"WASHINGTON—Stressing that there was a “zero-percent chance” she had mishandled sensitive information, Vice President Kamala Harris assured the American public Friday that no one had given her a single classified document. “Not to look at, not even to hold—frankly, I couldn’t even tell you where they’re kept,” said Harris, who held a press conference to announce that even if she had had access to classified government documents, she wouldn’t dream in a million years of taking her work home with her, and that most of the binders in her office were empty anyway. “Please take comfort when I say I have no security clearance, on any level. My key fob doesn’t even work most days, and I have to text someone on my staff to come let me in. Yesterday, I stood outside the White House in the cold for 15 minutes before anyone came to get me.” At press time, Harris admitted that she had once taken home a roll of paper towels. "
Concessions Kevin McCarthy Made To Become House Speaker,N/A,https://www.theonion.com/concessions-kevin-mccarthy-made-to-become-house-speaker-1849976929,"After 15 votes and multiple days of negotiations, Rep. Kevin McCarthy (R-CA) finally won his bid to become speaker of the House. The Onion examines what concessions McCarthy had to make. McCarthy agreed to be forcibly removed from office by the 15th of next month. Plus, Andy Biggs gets to do the stabbing. He just looks more like a “Steve.” It’s critical that representatives be given time to fake like they’re doing due diligence for their constituents. While not one of the formal concessions, McCarthy is free to pretend that this was part of the deal should any Democratic representatives see him eating alone. McCarthy had to make some tough concessions to hard-liners. Everyone in the GOP agreed it was this or nothing. Although the procedure is extremely controversial and incredibly painful, the Freedom Caucus made Kevin McCarthy agree to undergo foreskin surgery before they would cast their votes. “The Star-Spangled Banner” also needs to be sung constantly in four-part harmony, while at least one member of both parties performs an interpretive dance to “Proud To Be An American” on the House floor. This must continue without interruption for the next two years. Blink and the timer starts over. Opponents of McCarthy demanded he begin showing respect for authority by turning his backwards hat brim around to the front, despite the move putting his notoriously cool bad-boy attitude at risk. A hard decision, but McCarthy will still be able to see them every other weekend. Technically, all members of Congress were supposed to have this done as soon as they were sworn in, but it is a significant step nonetheless. Eye contact required. McCarthy must ride bitch in the backseat on any congressional excursions from the Capitol. McCarthy is allowed to accidentally kill one person by friendly fire each week, but if he does more than that, he will be replaced. In case McCarthy chooses to sleep around with anyone he wants as speaker of the House, he should be aware of the potential consequences. If passed, McCarthy may choose his method of suicide. Far-right Republicans claim they cannot govern unless they have high-definition security footage from every toilet in the Capitol. In case they do not agree with his governing style, the Freedom Caucus made Kevin McCarthy replace the speaker’s chair with an ejector seat that would launch him through the Capitol ceiling and over 50 feet into the air. The Freedom Caucus has been waiting for their turn with the Democrats’ kente cloth since Pelosi stepped down, and God only knows what they’re going to do with it now. Politicians Explain Why They Take Donations From The NRA Most Insidious Ways Politicians Have Curtailed U.S. Voting Rights Conservatives Explain Why They Are Terrified Of New York City Back To Homepage"
Kamala Harris Pops By Office To Print Out Concert Tickets,N/A,https://www.theonion.com/kamala-harris-pops-by-office-to-print-out-concert-ticke-1849900809,"WASHINGTON—Peeking around corners and ducking past doorways in an effort to get in and out of her workplace unseen, Vice President Kamala Harris reportedly popped by the Eisenhower Executive Office Building late Wednesday to print out concert tickets. Upon confirming all members of her staff, who she had allegedly not seen in months, had left work for the day, Harris is said to have entered her office for the sole purpose of using a printer to access a pair of passes to that night’s Goo Goo Dolls show at the Merriweather Post pavilion in Columbia, MD. As a precaution in case she encountered her chief of staff or one of her aides, sources confirmed the vice president walked into the facility with her phone up to her ear, ready to engage in a phony conversation about how climate change was a “really tough issue” and to sigh loudly in order to sound very busy. According to reports, Harris then logged into Ticketmaster from her office computer, downloaded a file she renamed “border_security_ideas.pdf,” and printed the document with a nearby Epson EcoTank Pro ET-5850. After the vice president grabbed a granola bar from the kitchen and slipped out of the office mostly undetected, the Eisenhower building’s IT administrator was overheard giving Harris a hard time for using up all of the printer’s ink on her full-color personal holiday cards."
Congress’ Agenda For The Next Two Years,N/A,https://www.theonion.com/congress-agenda-for-the-next-two-years-1849979971,"The 2022 midterms saw Republicans gain control of the House and the Democrats add one seat to their slim Senate majority, giving rise to concern that a divided Congress will be unable to address the nation’s most pressing issues. The Onion looks at the 118th Congress’ top agenda items for the next two years."
Katie Porter Uses Whiteboard To Explain To Dianne Feinstein Why This Her Office Now,N/A,https://www.theonion.com/katie-porter-uses-whiteboard-to-explain-to-dianne-feins-1849975873,"WASHINGTON—Circling the words “dead soon” for emphasis, Rep. Katie Porter (D-CA) reportedly used a whiteboard Wednesday to explain to Sen. Dianne Feinstein (D-CA) why the public office held by Feinstein for 30 years belonged to Porter now. “So as you can see here, the average life expectancy for a woman in the United States is 79 years, and come 2024, you’ll be 91—if you’re lucky—and that’s just too old!” said Porter, who drew a stick figure that was hunched over and leaning on a cane, along with several arrows that appeared to indicate the figure was about to tumble into an open grave. “Me, I’ll only be 51. But you, well, pretty soon you’re going to be down there in the ground. So you can’t stay here. Are you still following me, Dianne? This office is mine.” At press time, sources confirmed Porter had been forced to wipe the board clean and start over by explaining that the Hart Senate Office Building was not Feinstein’s home and she did not live there."
Matt Gaetz Accuses Roblox Of Silencing Conservative Voices,N/A,https://www.theonion.com/matt-gaetz-accuses-roblox-of-silencing-conservative-voi-1849976136,"WASHINGTON—Claiming that he had been systematically banned from playing games, purchasing Robux, or communicating with other users due to his political beliefs, Rep. Matt Gaetz (R-FL) told reporters Wednesday he had evidence that Roblox was actively silencing conservative voices. “Today, on Roblox, I was disgusted to find that my highly customized avatar, my in-game achievements, and my friends list had been totally wiped, all because I dared to speak my mind as a white, conservative man in America,” said Gaetz, who added that the gaming platform, which is popular among adolescents, had consistently and pervasively discriminated against prominent, outspoken Republican legislators and pundits like him. “As an active member of Roblox since 2017, I was disturbed, but not surprised, to find that the liberal elite had conspired to remove my friendship badge and ban me from playing my favorite pizza game on my private Discord server with my 900 mutuals. What if conservatives want to hunt virtual easter eggs or attend a Roblox Twenty One Pilots concert? The leftists in charge of Roblox are trying to prevent conservatives from seeking the truth and learning what users are wearing, where they live, and if their parents are home. Until we have a Roblox that supports free speech, people like me will always be second-class citizens.” At press time, Gaetz could not be reached for comment after evidence surfaced that he had sent a large number of Robux transactions to underage girls."
McCarthy Elected Speaker After Far-Right GOP Minority Joins Rest Of Far-Right GOP Majority,N/A,https://www.theonion.com/mccarthy-elected-speaker-after-far-right-gop-minority-j-1849965999,"WASHINGTON—Following a tense four days in Congress’ lower chamber that saw members of his own party vote to deny him the top spot 14 straight times, Rep. Kevin McCarthy (R-CA) was elected speaker of the House early Saturday morning when the far-right GOP minority joined together with the rest of the far-right GOP majority. “It took a while, but we were finally able to get our 20 most right-wing members to compromise with our other 200 most right-wing members,” said Rep. Patrick McHenry (R-NC), a McCarthy ally who was instrumental in helping the new speaker win over members of the hard-right House Freedom Caucus with key concessions to the majority GOP’s hard-right plans for this congressional term. “Electing Kevin showed that we’re able to smooth over the differences between the far-right faction and the other far-right faction to pursue our identical policy goals of eradicating the social safety net, punishing immigrants, and trying to subvert democratic elections, as well as find key compromises in the approach all of us will take to undermine a functional government. Whether you’re one of the holdouts who wants Republicans to pursue a radically conservative agenda, or one of the stalwart McCarthy backers who wants a reactionary right-wing agenda, you have a place in the McCarthy-led House. It’s a good sign for Americans that we’re able to compromise despite seeing eye to eye on every issue.” McCarthy allies also told reporters that the concessions allowed them to avoid the nightmare scenario of some of the far-right Republicans moving to align with the right-wing faction of the Democratic Party."
"On Top Of Everything Else, Kevin McCarthy Wetting Bed Again",N/A,https://www.theonion.com/on-top-of-everything-else-kevin-mccarthy-wetting-bed-a-1849959561,"WASHINGTON—Sighing as he hid another pair of soiled pajamas deep in his hamper, Rep. Kevin McCarthy (R-CA) confirmed Friday that on top of everything else that had been going on, he was also  wetting the bed again. “Jesus, this is the absolute last thing I need! This has been the worst week of my life,” said the visibly frustrated California lawmaker, whose bid for the role of House speaker has been met with persistent opposition among members of his own party and has been the cause of severe anxiety that, McCarthy noted, was not being helped at all by the vengeful return of his urinary incontinence problem. “Man, I thought a dozen failed attempts for the speakership, our dog running away, and spilling coffee all over my desk yesterday were as bad as it could get, but now I’m peeing all over my sheets in the middle of the night. It’s like my freshman year of Congress all over again. Ugh, I just completely reek of piss. My wife and housekeeper can’t seem to look me in the eyes, and I could really use their support right now, because I’m sure not getting enough at work.” At press time, McCarthy was reportedly seen crying in the Capitol bathroom after Rep. Lauren Boebert (R-CO) had told everybody about the pack of Depends she saw in his briefcase."
Incredibly Productive House Of Representatives Assembles For 8th Vote In Just 3 Days,N/A,https://www.theonion.com/incredibly-productive-house-of-representatives-assemble-1849954415,"WASHINGTON—Defying speculation that the 118th Congress would get little accomplished during its term, the incredibly productive House of Representatives assembled Thursday for its eighth vote in just three days. “Less than 72 hours into the new session, and they’ve already held seven votes—these committed representatives are holding a master class in how to show up and get down to brass tacks,” said New York Times congressional reporter Annie Karni, adding that the seven votes in the House of Representatives had also seen 100% attendance, a rarity in the chamber, which only underscored the legislative body’s universal commitment to efficiency. “Things are finally changing in Washington. We’ve also received word from Capitol sources that this burst of productivity from our elected officials might not even be over—we could see an ninth, tenth, or even 11th vote today. This level of voting right out of the gate hasn’t been seen in America in over a century, and it bodes well for our nation’s future.” At press time, several new polls found that a majority of Americans supported giving the hardworking representatives a few days or even weeks off to rest."
How The House Speaker Is Elected,N/A,https://www.theonion.com/how-the-house-speaker-is-elected-1849953078,"With a group of Republicans holding out against the candidacy of Rep. Kevin McCarthy, the election of a new House speaker has hit a stalemate, and the House cannot begin business until a speaker is chosen. The Onion takes a step-by-step look at how the speaker of the House is elected. STEP 1: All Americans best suited to position eliminated well before actual elections. STEP 2: Each party meets in backroom to vote on which backroom to hold speaker nomination in.  STEP 3: House clerk performs a quorum call, a complex set of tones and whistles that a female quorum finds irresistible.  STEP 4: DNA testing to determine who is most genetically similar to George Washington. STEP 5: Round-robin ping-pong tournament. STEP 6: Racist lunatic weighs in. STEP 7: If no candidate wins on first ballot, the majority party candidate’s opponents are reminded that they’re all in this to destroy the country together.  STEP 8: If a candidate doesn’t win on the first six ballots—well, only a total loser would continue asking for the job after losing six ballots in a row. Seriously, six ballots? How fucking pathetic would that person have to be? Honestly, this would be a national humiliation of epic proportions—so embarrassing, in fact, that you have to assume there’s no chance it will ever actually happen. STEP 9: New speaker spends sterling career leading unanimous approvals for higher military budgets."
Protective Mitch McConnell Takes New Senator Under Neck,N/A,https://www.theonion.com/protective-mitch-mcconnell-takes-new-senator-under-neck-1849948999,N/A
Fetterman Struggling To Adapt To Size Of Capitol Building,N/A,https://www.theonion.com/fetterman-struggling-to-adapt-to-size-of-capitol-buildi-1849773669,"WASHINGTON—Banging his head against the top of the dome in the rotunda, newly sworn-in Sen. John Fetterman (D-PA) told reporters Wednesday he was struggling to adapt to the size of the Capitol Building. “I didn’t think the transition from small-town Pennsylvania would be easy, but I wasn’t expecting to have to grease myself up every day just to squeeze into the Senate chamber,” said Fetterman, adding that while he felt a bit out of place taking up one whole side of the aisle on the 9,000-square-foot Senate floor, everyone seemed nice and always greeted him when they noticed the Capitol shaking on his arrival. “It’s hard to be the new kid in a town that was designed back in the day, when the average American male was 5'7"". [Majority Leader] Chuck [Schumer] told me the rooms were too small for me to actually sit on any committees, but said I could probably still poke my head in the door sometimes.” At press time, Fetterman had declined to attend a cocktail event with high-powered lobbyists, saying he didn’t want to visit an upscale D.C. restaurant where he knew he would never fit in."
Kevin McCarthy Assures Skeptical Republicans He Shares Their Vision Of Innocents Drowning In Oceans Of Blood,N/A,https://www.theonion.com/kevin-mccarthy-assures-skeptical-republicans-he-shares-1849945112,"WASHINGTON—In an effort to garner their support and become Speaker of the House, Rep. Kevin McCarthy (R-CA) assured his skeptical GOP colleagues Tuesday that he shared their vision of innocents drowning in oceans of blood. “While I hear your concerns and am prepared to make a long list of concessions in exchange for your support, at the end of the day, we all want to joyously stomp on the necks of hardworking Americans as they pathetically cry out for a mercy that shall never come,” the California lawmaker said in an impassioned plea to House Republicans, responding to criticism from far-right members of his party who argue he no longer represents the values of those focused on littering this country from coast to coast with the gory entrails of its docile populace. “We cannot let  petty differences get in the way of what could be our most grisly era of violent brutality yet—not while there remains significant common ground on our big-picture goals of every street running red with the sputtering viscera of innocent women and children. I mean, certainly my record of damning my constituents to a life of unparalleled pain and suffering counts for something. Meanwhile, this infighting remains a useless distraction keeping us from slowly drawing our knives across the necks of ordinary Americans and letting the streams of gushing blood spill into our hands until a red tsunami washes away everything in a wave of ferocious splendor. Frankly, I cannot idly stand by as innocent people live to see another day. Can you?” At press time, Rep. Matt Gaetz (R-FL) said he would rather see Democrat Hakeem Jeffries take control of the House than someone as soft as McCarthy."
Politicians Explain Why They Oppose Term Limits,N/A,https://www.theonion.com/politicians-explain-why-they-oppose-term-limits-1849905462,"While term limits may be popular among young legislators, many older career politicians have bristled at the idea. The Onion asked politicians why they oppose caps on government leadership, and this is what they said. “Legislators are proud people who have never known any other work and have been legislating for generations. What else are they supposed to do?” “I get paid $174k, and I don’t have to do shit. I’m not giving up this gig anytime soon, and all you fuckers just have to deal.” “Eight years simply isn’t enough time to do all the damage I aspire to do.” “I actually see no problem with a two-lifetime limit.”​ “There’s a sharp learning curve, and you don’t want a bunch of amateurs in here. For example, did you know that ‘yea’ means ‘yes’ and ‘nay’ means ‘no’? It’s not as simple as it looks.” “I will not respect anyone’s limits.” “An extremely elderly Senate makes me look even younger and hotter.” “Marco Rubio drives 90 through school zones. He will bring way more than 15 items to the express checkout line. Marco doesn’t care about your safe word—he’s gonna keep choking you until you black out. Limits are for losers, and Marco Rubio is a winner, baby.” “I’ve cut all the unemployment benefits I would have received if I lost this job.” “It’s an unpopular position, which is why I take it.” “My family sucks, and I don’t want to be forced to go home to them.” “You don’t want me out of the workforce with nothing but time on my hands.” “I can’t be out of a job. Who else is gonna hire ol’ Dicky Durbin? The post office? The shop down the street? I ain’t cut out for it! Please, this is all I’ve got. Don’t just take it away!” “I can no longer remember what I did before I became a senator, and I’m too embarrassed to ask at this point.” “You need a few terms to really get the hang of insider trading.” “If voters want to make the same terrible mistake over and over again, who are we to stop them?” “I have absolutely zero skills that would translate to any other job. If I worked in a factory, I would be swallowed by a wheat thresher almost immediately.” “You’re going to totally marginalize the voice of special interest groups.” “The people of Fair Haven elected a goat mayor as a joke, but once I tasted power, I knew I would never give it up. My totalitarian impulses know no bounds, and my reign will end over my cold dead hooves.” “I’m not too jazzed about any law that restricts things based on years.” “I’d rather die in the Senate than a nursing home.”"
White House Now Just Saying That Biden 52,N/A,https://www.theonion.com/white-house-now-just-saying-that-biden-52-1849900900,"WASHINGTON—Hoping to allay voters’ concerns about the president’s age, officials at the White House are now just saying that Joe Biden is 52 years old, sources confirmed Tuesday. “Americans have made it clear they want to see younger leadership in the White House, and they’re in luck, because President Biden is only 52,” White House press secretary Karine Jean-Pierre told reporters, adding that Biden had only turned 52 that morning, so he was a young 52. “2024 is right around the corner, and a fresh-faced, Gen X candidate like Joe Biden stands the best chance of firing up the youth vote with his hip perspectives and boyish charisma. It’s time to end America’s gerontocracy and pass the torch to a new generation of leaders, and by the time he starts his second term, President Biden will only be 47—the prime of his life! His white hair is just a dye job to make him look a little more mature. In fact, doctors say his brain and heart actually look more like a 30-year-old’s. Yes, there are definitely big things ahead for this 41-year-old rising star of the Democratic Party!” Jean-Pierre went on to suggest that while Biden’s youth gives him a strong polling edge in prospective 2024 matchups, he’ll likely have to find a new running mate to replace 106-year-old Kamala Harris."
